Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:51:20 PM,115928341,52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45717897403534824,2229391.173076923,6393150.099052269,3.2774002E7,0.0,1.14904497E8,2253029.352941177,6454469.671029817,3.2774002E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.44855295565732284,0.008626018378025438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,52,0,1,0,-1,-1,0,0,1.1654338333333332E7,1.5537017323743137E7,2.9593349E7,2477880.0,2.6167485666666668E7,1.1145286354890408E7,3.2774002E7,1.329956E7,No Label
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:51:59 PM,221794,1,2,0.0,272.0,0.0,0.0,0.0,0.0,171.0,101.0,136.0,49.49747468305833,1226.363201890042,13.526064726728405,110897.0,93753.87390396197,177191.0,44603.0,0,0,0,0,0,177191.0,177191.0,0.0,177191.0,177191.0,0,1,0,0,20,40,4.508688242242802,9.017376484485604,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,1,1,0,0,0,2.0,124.33333333333333,0.0,136.0,0,0,0,0,0,0,1,0,2,272,-1,7990,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-54.73.26.109-49873-443-6,192.168.100.15,49873,54.73.26.109,443,6,21/01/2023 01:52:13 PM,118677863,9,8,2.0,0.0,1.0,0.0,0.22222222222222227,0.4409585518440985,0.0,0.0,0.0,0.0,0.016852342546815155,0.14324491164792882,7417366.437500001,7610078.543553059,1.5279742E7,47.0,1.18677695E8,1.4834711875E7,850036.6033798509,1.5308965E7,1.2839918E7,1.05837778E8,1.511968257142857E7,151598.77928252728,1.5279858E7,1.4969487E7,0,0,0,0,180,184,0.07583554146066819,0.06740937018726062,0.0,1.0,0.1111111111111111,0.32338083338177726,0.10457516339869277,0,0,0,0,1,0,0,0,0.0,0.11764705882352941,0.2222222222222222,0.0,0,0,0,0,0,0,9,2,8,0,-1,55,2,0,79035.14285714287,134782.23029814745,278802.0,47.0,1.504064742857143E7,262324.9680243045,1.5279742E7,1.4690472E7,No Label
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:52:27 PM,110982544,16,18,11.0,1.0,1.0,0.0,0.6875,0.4787135538781691,1.0,0.0,0.055555555555555566,0.23570226039551584,0.10812511199959518,0.306354483998853,3363107.3939393945,4770269.130868279,1.0014827E7,37.0,1.00872437E8,6724829.133333333,4901088.48696966,1.009236E7,4622.0,1.10982544E8,6528384.94117647,4928664.0776238805,1.008969E7,9010.0,0,0,0,0,320,504,0.14416681599946024,0.16218766799939277,0.0,1.0,0.3714285714285714,0.4902408943099112,0.2403361344537815,0,0,0,0,1,0,0,0,1.0,0.38235294117647056,0.6875,0.05555555555555555,0,0,0,0,0,0,16,11,18,1,-1,501,11,0,76682.27272727274,4291.017620353221,87893.0,73339.0,1.0006176090909092E7,4689.220584586292,1.0014827E7,1.0000841E7,No Label
192.168.100.15-38.113.165.138-49887-443-6,192.168.100.15,49887,38.113.165.138,443,6,21/01/2023 01:52:47 PM,60404949,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.033109869855200105,0.06621973971040021,2.0134983E7,3.45344759746275E7,6.0011961E7,196313.0,0,0,0,0,0,6.0404949E7,3.02024745E7,4.2435120548057415E7,6.0208636E7,196313.0,0,0,0,0,20,60,0.016554934927600053,0.049664804782800165,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,64064,1,0,196313.0,0.0,196313.0,196313.0,6.0011961E7,0.0,6.0011961E7,6.0011961E7,No Label
192.168.100.15-104.78.37.168-49896-80-6,192.168.100.15,49896,104.78.37.168,80,6,21/01/2023 01:53:59 PM,60194089,4,4,213.0,338.0,213.0,0.0,53.25,106.5,338.0,0.0,84.5,169.0,9.153722718521415,0.13290341515094614,8599155.57142857,2.265119896968097E7,5.9967164E7,1.0,6.01021E7,2.0034033333333332E7,3.458317015942768E7,5.9967164E7,650.0,182242.0,60747.33333333333,52613.24943712689,91873.0,1.0,0,0,0,0,80,104,0.06645170757547307,0.06645170757547307,0.0,338.0,61.22222222222222,125.43900686965138,15734.944444444447,0,1,0,0,0,0,0,0,1.0,68.875,53.25,84.5,0,0,0,0,0,0,4,213,4,338,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-66.110.49.114-49889-443-6,192.168.100.15,49889,66.110.49.114,443,6,21/01/2023 01:53:08 PM,60434167,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.33333333333333337,0.5773502691896257,0.033093862284889274,0.06618772456977855,2.0144722333333336E7,3.451766007517E7,6.0002283E7,215357.0,0,0,0,0,0,6.0434167E7,3.02170835E7,4.242884851090829E7,6.021881E7,215357.0,0,0,0,0,20,60,0.016546931142444637,0.04964079342733391,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,63924,1,0,215357.0,0.0,215357.0,215357.0,6.0002283E7,0.0,6.0002283E7,6.0002283E7,No Label
192.168.100.15-38.113.165.138-49887-443-6,192.168.100.15,49887,38.113.165.138,443,6,21/01/2023 01:54:47 PM,24331631,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,1.3151605003380167,0.16439506254225209,8110543.666666666,1.3874524818962462E7,2.4131049E7,313.0,313.0,313.0,0.0,313.0,313.0,200269.0,200269.0,0.0,200269.0,200269.0,0,0,0,0,40,40,0.08219753127112604,0.08219753127112604,0.0,31.0,6.6,13.64917579929279,186.29999999999998,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,64064,1,0,200269.0,0.0,200269.0,200269.0,2.4131049E7,0.0,2.4131049E7,2.4131049E7,No Label
192.168.100.15-66.110.49.114-49889-443-6,192.168.100.15,49889,66.110.49.114,443,6,21/01/2023 01:55:09 PM,2873761,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,11.13523358414287,1.3919041980178588,957920.3333333333,1480598.438321591,2663256.0,160.0,160.0,160.0,0.0,160.0,160.0,210345.0,210345.0,0.0,210345.0,210345.0,0,0,0,0,40,40,0.6959520990089294,0.6959520990089294,0.0,31.0,6.6,13.64917579929279,186.29999999999998,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,63924,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-38.113.165.138-49887-443-6,38.113.165.138,443,192.168.100.15,49887,6,21/01/2023 01:55:12 PM,1,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,3.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,2000000.0,1000000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,64064,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-66.110.49.114-49889-443-6,66.110.49.114,443,192.168.100.15,49889,6,21/01/2023 01:55:12 PM,1,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,3.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,2000000.0,1000000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,63924,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:53:18 PM,64956440,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318628299210978,0.12315945886196965,9279491.42857143,2.295429624982293E7,6.1323032E7,256035.0,6.4698673E7,1.0783112166666668E7,2.4764658424208265E7,6.1323032E7,256035.0,0,0,0,0,0,0,0,0,0,56,8,0.10776452650422344,0.015394932357746206,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1817784.0,0.0,1817784.0,1817784.0,6.1323032E7,0.0,6.1323032E7,6.1323032E7,No Label
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:53:38 PM,91457759,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874194,384.0,343.0,351.2,18.335757415498275,31.796099443022655,0.1312081132449353,8314341.727272728,1.4010193461807627E7,3.0241142E7,821.0,9.1187809E7,1.5197968166666666E7,1.6354364021797245E7,3.0241142E7,268108.0,9.1189243E7,2.279731075E7,1.519788767848408E7,3.0511462E7,821.0,0,1,0,0,140,100,0.07653806605954559,0.05467004718538971,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,64952,3,0,268755.3333333333,1035.8191605359177,269950.0,268108.0,3.0127278333333332E7,100744.64516952418,3.0241142E7,3.0049712E7,No Label
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:53:59 PM,232913,1,2,0.0,272.0,0.0,0.0,0.0,0.0,171.0,101.0,136.0,49.49747468305833,1167.8180264734042,12.88034588022137,116456.5,87376.4778444405,178241.0,54672.0,0,0,0,0,0,178241.0,178241.0,0.0,178241.0,178241.0,0,1,0,0,20,40,4.293448626740457,8.586897253480913,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,1,1,0,0,0,2.0,124.33333333333333,0.0,136.0,0,0,0,0,0,0,1,0,2,272,-1,7889,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:53:48 PM,108648853,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22089510691843198,4723863.173913043,1.1067923849949582E7,3.2857272E7,142.0,1.08120896E8,4914586.181818183,1.1289630217056887E7,3.2857272E7,142.0,0,0,0,0,0,0,0,0,0,0,0,0.211691144130164,0.009203962788267999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,2606466.3333333335,328045.4715086513,2978291.0,2357915.0,3.2657900666666668E7,265731.57970465865,3.2857272E7,3.2356221E7,No Label
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:54:28 PM,111012061,15,17,11.0,1.0,1.0,0.0,0.7333333333333333,0.4577377082170635,1.0,0.0,0.05882352941176472,0.24253562503633297,0.10809636261054553,0.28825696696145475,3581034.225806452,4845245.974250868,1.0015519E7,38.0,1.00851791E8,7203699.357142856,4706844.520145359,1.0089287E7,4783.0,1.11012061E8,6938253.8125,4794389.2247692505,1.0089867E7,9908.0,0,0,0,0,300,484,0.13512045326318192,0.15313651369827283,0.0,1.0,0.3939393939393939,0.49619766344887317,0.2462121212121212,0,0,0,0,1,0,0,0,1.0,0.40625,0.7333333333333333,0.058823529411764705,0,0,0,0,0,0,15,11,17,1,-1,501,11,0,77257.36363636365,2659.6093800679578,81694.0,73940.0,1.0008020727272728E7,5222.207504320495,1.0015519E7,1.0000093E7,No Label
192.168.100.15-38.113.165.140-49899-443-6,192.168.100.15,49899,38.113.165.140,443,6,21/01/2023 01:55:12 PM,61084331,11,9,1087.0,462.0,573.0,0.0,98.81818181818181,164.40731016704714,150.0,0.0,51.333333333333336,63.52361765516822,25.358385278869633,0.32741620760322315,3214964.789473684,1.3752812839460982E7,6.0005567E7,0.0,6.0675449E7,6067544.899999999,1.9039642324077446E7,6.025475E7,40.0,6.1084331E7,7635541.375,2.1243253438497853E7,6.0209218E7,0.0,0,0,0,0,220,196,0.18007891418177274,0.1473372934214504,0.0,573.0,73.76190476190476,126.38310993242126,15972.690476190479,0,1,0,0,0,0,0,0,0.0,77.45,98.81818181818181,51.333333333333336,0,0,0,0,0,0,11,1087,9,462,-1,63952,9,0,875113.0,0.0,875113.0,875113.0,6.0005567E7,0.0,6.0005567E7,6.0005567E7,No Label
192.168.100.255-192.168.100.6-137-137-17,192.168.100.6,137,192.168.100.255,137,17,21/01/2023 12:50:56 PM,1536064,2,1,100.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,97.65218115911837,1.9530436231823673,768032.0,72365.30798663128,819202.0,716862.0,819202.0,819202.0,0.0,819202.0,819202.0,0,0,0,0,0,0,0,0,0,16,8,1.302029082121578,0.651014541060789,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.66666666666667,50.0,50.0,0,0,0,0,0,0,2,100,1,50,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
192.168.100.255-192.168.100.15-137-137-17,192.168.100.15,137,192.168.100.255,137,17,21/01/2023 01:47:30 PM,19857454,41,1,2050.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,105.75373862127542,2.1150747724255083,484328.1463414634,282466.1256377976,771660.0,21.0,1.9857433E7,496435.82500000007,275078.8809021026,771660.0,82.0,0,0,0,0,0,0,0,0,0,328,8,2.06471584927252,0.05035892315298829,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.19047619047619,50.0,50.0,0,0,0,0,0,0,41,2050,1,50,-1,-1,41,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-224.0.0.251-5353-5353-17,192.168.100.15,5353,224.0.0.251,5353,17,21/01/2023 01:47:29 PM,20462196,115,1,4322.0,34.0,128.0,34.0,37.582608695652176,12.08303334802141,34.0,34.0,34.0,0.0,212.88037706216872,5.668990757394759,177932.13913043484,398569.15865873004,1284376.0,397.0,2.0459486E7,179469.17543859652,399986.37744321476,1284376.0,397.0,0,0,0,0,0,0,0,0,0,920,8,5.620120147417218,0.04887060997754102,34.0,128.0,37.52136752136754,11.987492253493084,143.6999705275567,0,0,0,0,0,0,0,0,0.0,37.8448275862069,37.582608695652176,34.0,0,0,0,0,0,0,115,4322,1,34,-1,-1,115,0,0,0,0,0,0,0,0,0,No Label
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:55:24 PM,64956526,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318606693960206,0.12315929580347323,9279503.714285715,2.2953356768824298E7,6.1321026E7,257884.0,6.4698642E7,1.0783107E7,2.4763622361954805E7,6.1321026E7,258263.0,0,0,0,0,0,0,0,0,0,56,8,0.10776438382803909,0.015394911975434154,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1817803.0,0.0,1817803.0,1817803.0,6.1321026E7,0.0,6.1321026E7,6.1321026E7,No Label
192.168.100.15-38.113.165.140-49899-443-6,192.168.100.15,49899,38.113.165.140,443,6,21/01/2023 01:57:13 PM,24740827,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,1.2934086641485347,0.16167608301856684,8246942.333333334,1.4107720633879319E7,2.453671E7,159.0,159.0,159.0,0.0,159.0,159.0,203958.0,203958.0,0.0,203958.0,203958.0,0,0,0,0,40,40,0.08083804150928342,0.08083804150928342,0.0,31.0,6.6,13.64917579929279,186.29999999999998,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,63952,1,0,203958.0,0.0,203958.0,203958.0,2.453671E7,0.0,2.453671E7,2.453671E7,No Label
192.168.100.15-38.113.165.140-49899-443-6,38.113.165.140,443,192.168.100.15,49899,6,21/01/2023 01:57:38 PM,0,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,20,0.0,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,63952,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-82.202.184.216-49686-443-6,192.168.100.15,49686,82.202.184.216,443,6,21/01/2023 01:52:42 PM,321821,0,2,0.0,30.0,0,0,0,0,30.0,0.0,15.0,21.213203435596427,93.21952265389766,6.214634843593177,321821.0,0.0,321821.0,321821.0,0,0,0,0,0,321821.0,321821.0,0.0,321821.0,321821.0,0,1,0,0,0,40,0.0,6.214634843593177,0.0,30.0,20.0,17.320508075688775,300.0,0,0,0,1,1,0,0,0,0.0,30.0,0.0,15.0,0,0,0,0,0,0,0,0,2,30,-1,1037,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:55:40 PM,91586112,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874194,384.0,343.0,351.2,18.335757415498275,31.751538923281295,0.13102423214558995,8326010.181818183,1.403508017173979E7,3.0639724E7,839.0,9.1318175E7,1.5219695833333334E7,1.6385829965692032E7,3.0639724E7,265731.0,9.1321233E7,2.283030825E7,1.5233011073203735E7,3.0909019E7,839.0,0,1,0,0,140,100,0.07643080208492746,0.05459343006066247,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,64952,3,0,269077.0,987.4153128243455,269664.0,267937.0,3.017105E7,780755.9145795823,3.0639724E7,2.9269751E7,No Label
192.168.100.15-224.0.0.252-53143-5355-17,192.168.100.15,53143,224.0.0.252,5355,17,21/01/2023 12:57:42 PM,420060,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,142.836737608913,4.761224586963767,420060.0,0.0,420060.0,420060.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.3806122934818834,2.3806122934818834,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-224.0.0.252-59137-5355-17,192.168.100.15,59137,224.0.0.252,5355,17,21/01/2023 01:37:45 PM,416967,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,143.89627956169193,4.796542652056398,416967.0,0.0,416967.0,416967.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.398271326028199,2.398271326028199,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:55:59 PM,216791,1,2,0.0,272.0,0.0,0.0,0.0,0.0,171.0,101.0,136.0,49.49747468305833,1254.6646309117998,13.838212840938969,108395.5,91975.50034927779,173432.0,43359.0,0,0,0,0,0,173432.0,173432.0,0.0,173432.0,173432.0,0,1,0,0,20,40,4.612737613646322,9.225475227292645,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,1,1,0,0,0,2.0,124.33333333333333,0.0,136.0,0,0,0,0,0,0,1,0,2,272,-1,7788,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:56:10 PM,108850831,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22048522532639186,4732644.826086957,1.0940007749459649E7,3.2432772E7,162.0,1.08176021E8,4917091.863636364,1.1160791171803778E7,3.2432772E7,162.0,0,0,0,0,0,0,0,0,0,0,0,0.2112983409377922,0.00918688438859966,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,2985824.0,155437.6931538808,3165163.0,2889908.0,3.2342235333333332E7,151424.28452640394,3.2432772E7,3.2167423E7,No Label
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:56:29 PM,111048826,16,18,11.0,1.0,1.0,0.0,0.6875,0.47871355387816905,1.0,0.0,0.055555555555555566,0.23570226039551584,0.10806057508433271,0.3061716294056094,3365115.9393939395,4770024.142724758,1.0013893E7,37.0,1.10956314E8,7397087.6,4598916.610710595,1.0091174E7,11970.0,1.11048826E8,6532283.882352941,4934752.197807516,1.0098083E7,11395.0,0,0,0,0,320,504,0.1440807667791103,0.16209086262649908,0.0,1.0,0.3714285714285714,0.4902408943099112,0.2403361344537815,0,0,0,0,1,0,0,0,1.0,0.38235294117647056,0.6875,0.05555555555555555,0,0,0,0,0,0,16,11,18,1,-1,501,11,0,80159.54545454546,5106.532823034362,89961.0,72184.0,1.0007839181818182E7,6533.1008383181315,1.0013893E7,9991552.0,No Label
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:57:30 PM,64945768,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.321309804204642,0.12317969663550672,9277966.857142858,2.295420044849919E7,6.1321237E7,247090.0,6.4698678E7,1.0783113E7,2.4763773472967558E7,6.1321237E7,257537.0,0,0,0,0,0,0,0,0,0,56,8,0.10778223455606838,0.01539746207943834,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1806993.0,0.0,1806993.0,1806993.0,6.1321237E7,0.0,6.1321237E7,6.1321237E7,No Label
192.168.100.15-38.113.165.142-49900-443-6,192.168.100.15,49900,38.113.165.142,443,6,21/01/2023 01:57:37 PM,61094931,12,9,1059.0,432.0,573.0,0.0,88.24999999999997,158.90084100698547,150.0,0.0,47.99999999999999,59.918694912356024,24.404643324664693,0.3437273707699252,3054746.5500000003,1.3407302397764709E7,6.0014825E7,0.0,6.0667493E7,5515226.636363637,1.8135814892543536E7,6.0196226E7,39.0,6.1094931E7,7636866.375,2.1250594456840813E7,6.022878E7,0.0,0,0,0,0,240,196,0.19641564043995727,0.14731173032996797,0.0,573.0,67.77272727272728,123.36740783536516,15219.517316017316,0,1,0,0,0,0,0,0,0.0,71.0,88.25,48.0,0,0,0,0,0,0,12,1059,9,432,-1,63980,9,0,866151.0,0.0,866151.0,866151.0,6.0014825E7,0.0,6.0014825E7,6.0014825E7,No Label
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:57:43 PM,90387609,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874194,384.0,343.0,351.2,18.335757415498275,32.172551438992045,0.13276156027094377,8217055.363636365,1.3844585266036661E7,3.0289836E7,802.0,9.0118183E7,1.5019697166666666E7,1.6160613179204486E7,3.0289836E7,269246.0,9.0119552E7,2.2529888E7,1.5023784968435306E7,3.0559157E7,965.0,0,1,0,0,140,100,0.07744424349138387,0.05531731677955991,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,64952,3,0,269498.0,85.15867542417507,269592.0,269426.0,2.9769956333333332E7,450676.5327597315,3.0289836E7,2.9489937E7,No Label
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:57:59 PM,218030,1,2,0.0,272.0,0.0,0.0,0.0,0.0,171.0,101.0,136.0,49.49747468305833,1247.5347429252854,13.759574370499472,109015.0,91068.28234901546,173410.0,44620.0,0,0,0,0,0,173410.0,173410.0,0.0,173410.0,173410.0,0,1,0,0,20,40,4.586524790166491,9.173049580332982,0.0,171.0,93.25,70.38169743145822,4953.583333333333,0,0,0,1,1,0,0,0,2.0,124.33333333333333,0.0,136.0,0,0,0,0,0,0,1,0,2,272,-1,7687,0,0,0,0,0,0,0,0,0,0,No Label
