Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Tipo
192.168.100.15-66.110.49.116-49838-443-6,192.168.100.15,49838,66.110.49.116,443,6,21/01/2023 01:15:12 PM,60433458,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0330942505391632,0.0661885010783265,20144486.0,34517092.27415022,60001391.0,214645.0,0.0,0.0,0.0,0.0,0.0,60433458.0,30216729.0,42429354.09225684,60218813.0,214645.0,0,0,0,0,20,60,0.0165471252695816,0.0496413758087448,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,63952,1,0,214645.0,0.0,214645.0,214645.0,60001391.0,0.0,60001391.0,60001391.0,No Label,multimedia
192.168.100.15-224.0.0.251-5353-5353-17,192.168.100.15,5353,224.0.0.251,5353,17,21/01/2023 01:07:30 PM,19316029,111,1,3996.0,36.0,36.0,36.0,36.0,0.0,36.0,36.0,36.0,0.0,208.73855594232128,5.798293220620035,174018.27927927932,396294.8637904075,1280282.0,440.0,19314907.0,175590.06363636366,397760.8568603044,1280282.0,440.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,888,8,5.746522745435928,0.0517704751841074,36.0,36.0,36.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,36.32142857142857,36.0,36.0,0,0,0,0,0,0,111,3996,1,36,-1,-1,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-66.110.49.116-49838-443-6,192.168.100.15,49838,66.110.49.116,443,6,21/01/2023 01:17:13 PM,16703189,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,1.9158018268248056,0.2394752283531007,5567729.666666666,9451961.353912445,16481164.0,167.0,167.0,167.0,0.0,167.0,167.0,221858.0,221858.0,0.0,221858.0,221858.0,0,0,0,0,40,40,0.1197376141765503,0.1197376141765503,0.0,31.0,6.6,13.64917579929279,186.3,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,63952,1,0,221858.0,0.0,221858.0,221858.0,16481164.0,0.0,16481164.0,16481164.0,No Label,multimedia
192.168.100.15-66.110.49.116-49838-443-6,66.110.49.116,443,192.168.100.15,49838,6,21/01/2023 01:17:30 PM,1,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,31000000.0,3000000.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,2000000.0,1000000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,63952,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.255-192.168.100.15-137-137-17,192.168.100.15,137,192.168.100.255,137,17,21/01/2023 01:07:30 PM,19827136,41,1,2050.0,50.0,50.0,50.0,50.0,0.0,50.0,50.0,50.0,0.0,105.91544840364236,2.118308968072847,483588.68292682926,311246.517408343,781116.0,58.0,19827078.0,495676.95,305308.95720304,781116.0,83.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,328,8,2.067873040261589,0.0504359278112582,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,51.19047619047619,50.0,50.0,0,0,0,0,0,0,41,2050,1,50,-1,-1,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:15:25 PM,64956632,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318580064311217,0.1231590948249903,9279518.857142858,22953535.990541976,61321423.0,257261.0,64693951.0,10782325.166666668,24764228.07619476,61321423.0,257261.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077642079718665,0.0153948868531237,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1818050.0,0.0,1818050.0,1818050.0,61321423.0,0.0,61321423.0,61321423.0,No Label,multimedia
192.168.100.15-82.202.184.216-49686-443-6,192.168.100.15,49686,82.202.184.216,443,6,21/01/2023 01:12:41 PM,329189,0,2,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,21.213203435596427,91.13305730142866,6.075537153428577,329189.0,0.0,329189.0,329189.0,0.0,0.0,0.0,0.0,0.0,329189.0,329189.0,0.0,329189.0,329189.0,0,1,0,0,0,40,0.0,6.075537153428577,0.0,30.0,20.0,17.320508075688775,300.0,0,0,0,1,1,0,0,0,0.0,30.0,0.0,15.0,0,0,0,0,0,0,0,0,2,30,-1,1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:16:00 PM,119837619,2,1,101.0,171.0,101.0,0.0,50.5,71.4177848998413,171.0,171.0,171.0,0.0,2.269738019411083,0.0250338752140928,59918809.5,84679119.32554826,119795989.0,41630.0,119795989.0,119795989.0,0.0,119795989.0,119795989.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,40,20,0.0166892501427285,0.0083446250713642,0.0,171.0,110.75,80.87181214737308,6540.25,0,0,0,1,1,0,0,0,0.0,147.66666666666666,50.5,171.0,0,0,0,0,0,0,2,101,1,171,-1,6901,1,0,41630.0,0.0,41630.0,41630.0,119795989.0,0.0,119795989.0,119795989.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:16:08 PM,111035161,15,17,11.0,1.0,1.0,0.0,0.7333333333333333,0.4577377082170635,1.0,0.0,0.0588235294117647,0.2425356250363329,0.1080738740046497,0.2881969973457327,3581779.3870967748,4846377.469048002,10015691.0,37.0,110922766.0,7923054.7142857155,4276211.783042006,10093935.0,16577.0,111035161.0,6939697.5625,4802480.008184466,10091926.0,10713.0,0,0,0,0,300,484,0.1350923425058121,0.1531046548399204,0.0,1.0,0.393939393939394,0.4961976634488732,0.2462121212121212,0,0,0,0,1,0,0,0,1.0,0.40625,0.7333333333333333,0.0588235294117647,0,0,0,0,0,0,15,11,17,1,-1,501,11,0,77154.54545454546,2210.8598944137707,81814.0,73339.0,10010277.272727272,4286.460896611756,10015691.0,10003261.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:16:08 PM,111154939,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159148321785323,4832823.434782609,10249788.09576643,30912593.0,1.0,110212323.0,5009651.045454545,10455023.45015062,30912593.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2069183808377601,0.0089964513407721,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,4639679.333333333,226999.3963545572,4875748.0,4422992.0,30697617.0,243692.54604111303,30912593.0,30432887.0,No Label,multimedia
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:16:47 PM,91189475,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874196,384.0,343.0,351.2,18.335757415498275,31.88964515915899,0.1315941340818115,8289952.272727272,13964714.610859364,30239746.0,797.0,90908053.0,15151342.166666668,16301120.085717011,30239746.0,269370.0,90920916.0,22730229.0,15153881.437403312,30521337.0,816.0,0,1,0,0,140,100,0.0767632448810567,0.0548308892007548,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,63800,3,0,274991.3333333333,5969.004048694668,281422.0,269628.0,30031710.33333333,200532.42196795344,30239746.0,29839635.0,No Label,multimedia
192.168.100.6-239.255.255.250-55926-1900-17,192.168.100.6,55926,239.255.255.250,1900,17,21/01/2023 12:51:03 PM,6012416,2,1,274.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,68.35854338755003,0.498967469982117,3006208.0,1262.8927111991738,3007101.0,3005315.0,3005315.0,3005315.0,0.0,3005315.0,3005315.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,0.332644979988078,0.166322489994039,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,182.66666666666663,137.0,137.0,0,0,0,0,0,0,2,274,1,137,-1,-1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-38.113.165.140-49839-443-6,192.168.100.15,49839,38.113.165.140,443,6,21/01/2023 01:17:29 PM,61146461,11,8,1059.0,403.0,573.0,0.0,96.27272727272724,164.08783678816107,174.0,0.0,50.37499999999999,74.3696126500218,23.909805671337217,0.3107293486699091,3397025.611111111,14126811.575143917,60000921.0,2.0,60730273.0,6073027.299999999,19037714.55481992,60254763.0,42.0,61146461.0,8735208.714285715,22697960.20467013,60208721.0,2.0,0,0,0,0,220,176,0.1798959387036316,0.1308334099662775,0.0,573.0,73.1,130.45382324792172,17018.2,0,1,0,0,0,0,0,0,0.0,76.94736842105263,96.27272727272728,50.375,0,0,0,0,0,0,11,1059,8,403,-1,63980,9,0,937740.0,0.0,937740.0,937740.0,60000921.0,0.0,60000921.0,60000921.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:17:31 PM,64957047,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318475807559416,0.1231583079815805,9279578.142857144,22953041.05437836,61320276.0,254541.0,64702506.0,10783751.0,24762980.638561778,61320276.0,257602.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077635194838829,0.0153947884976975,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1815064.0,0.0,1815064.0,1815064.0,61320276.0,0.0,61320276.0,61320276.0,No Label,multimedia
192.168.100.6-224.0.0.252-0-0-0,192.168.100.6,0,224.0.0.252,0,0,21/01/2023 01:17:42 PM,74494486,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0536952493369777,24831495.333333336,42791940.60959872,74243187.0,8491.0,251299.0,125649.5,165687.13964728825,242808.0,8491.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0402714370027333,0.0134238123342444,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,74243187.0,0.0,74243187.0,74243187.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:18:00 PM,119844086,2,1,101.0,171.0,101.0,0.0,50.5,71.4177848998413,171.0,171.0,171.0,0.0,2.269615540311267,0.0250325243416683,59922043.0,84668646.3670121,119791817.0,52269.0,119791817.0,119791817.0,0.0,119791817.0,119791817.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,40,20,0.0166883495611122,0.0083441747805561,0.0,171.0,110.75,80.87181214737308,6540.25,0,0,0,1,1,0,0,0,0.0,147.66666666666666,50.5,171.0,0,0,0,0,0,0,2,101,1,171,-1,6800,1,0,52269.0,0.0,52269.0,52269.0,119791817.0,0.0,119791817.0,119791817.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:18:09 PM,111015444,15,17,11.0,1.0,1.0,0.0,0.7333333333333334,0.4577377082170635,1.0,0.0,0.0588235294117647,0.2425356250363329,0.1080930685644062,0.2882481828384166,3581143.3548387093,4844943.693194741,10013101.0,0.0,110855758.0,7918268.42857143,4265183.273200573,10096357.0,26373.0,111015444.0,6938465.250000001,4809783.525724368,10092450.0,0.0,0,0,0,0,300,484,0.1351163357055078,0.1531318471329088,0.0,1.0,0.393939393939394,0.4961976634488732,0.2462121212121212,0,0,0,0,1,0,0,0,1.0,0.40625,0.7333333333333333,0.0588235294117647,0,0,0,0,0,0,15,11,17,1,-1,501,11,0,76933.00000000001,3548.5882545034688,83256.0,72804.0,10007721.909090906,3688.3912334390425,10013101.0,10000432.0,No Label,multimedia
192.168.100.15-38.117.98.197-49842-80-6,192.168.100.15,49842,38.117.98.197,80,6,21/01/2023 01:20:33 PM,219361,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.234781934801536,73120.33333333334,126527.7563712142,219222.0,50.0,50.0,50.0,0.0,50.0,50.0,219222.0,219222.0,0.0,219222.0,219222.0,0,0,0,0,40,64,9.117390967400768,9.117390967400768,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-38.117.98.197-49842-80-6,38.117.98.197,80,192.168.100.15,49842,6,21/01/2023 01:20:33 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:18:29 PM,110860221,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2164888341689306,4820009.608695651,10105022.97583399,30439640.0,441373.0,110235653.0,5010711.500000002,10300372.06120733,30439640.0,441373.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2074684660785585,0.0090203680903721,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,5002195.333333333,128414.93781617982,5142641.0,4890782.0,30319973.0,132630.81578954417,30439640.0,30177370.0,No Label,multimedia
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:18:49 PM,90488808,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874196,384.0,343.0,351.2,18.335757415498275,32.136570966875816,0.1326130851452922,8226255.272727274,13858776.61774677,30319775.0,825.0,90219187.0,15036531.166666666,16176444.810282243,30319775.0,269575.0,90211321.0,22552830.25,15041128.430197546,30589415.0,829.0,0,1,0,0,140,100,0.0773576330014204,0.0552554521438717,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,63800,3,0,269674.6666666667,134.76770137289327,269828.0,269575.0,29800241.0,540373.3946041386,30319775.0,29241197.0,No Label,multimedia
192.168.100.15-38.113.165.140-49839-443-6,192.168.100.15,49839,38.113.165.140,443,6,21/01/2023 01:19:31 PM,60425245,1,3,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0330987487100797,0.0661974974201594,20141748.333333336,34526761.154117286,60009818.0,206455.0,0.0,0.0,0.0,0.0,0.0,60425245.0,30212622.5,42435129.03333879,60218790.0,206455.0,0,0,0,0,20,60,0.0165493743550398,0.0496481230651195,0.0,1.0,0.6,0.5477225575051661,0.2999999999999999,0,0,0,0,1,0,0,0,3.0,0.75,1.0,0.3333333333333333,0,0,0,0,0,0,1,1,3,1,-1,63980,1,0,206455.0,0.0,206455.0,206455.0,60009818.0,0.0,60009818.0,60009818.0,No Label,multimedia
192.168.100.1-239.255.255.250-35525-1900-17,192.168.100.1,35525,239.255.255.250,1900,17,21/01/2023 01:19:37 PM,64956723,7,1,928.0,132.0,133.0,132.0,132.57142857142858,0.5345224838248464,132.0,132.0,132.0,0.0,16.318557203078118,0.123158922287382,9279531.857142856,22953052.28385059,61320317.0,258239.0,64696052.0,10782675.333333332,24763518.17432444,61320317.0,258239.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,56,8,0.1077640570014592,0.0153948652859227,132.0,133.0,132.44444444444446,0.5270462766947243,0.2777777777777718,0,0,0,0,0,0,0,0,0.0,149.0,132.57142857142858,132.0,0,0,0,0,0,0,7,928,1,132,-1,-1,7,0,1818360.0,0.0,1818360.0,1818360.0,61320317.0,0.0,61320317.0,61320317.0,No Label,multimedia
192.168.100.15-224.0.0.252-0-0-0,192.168.100.15,0,224.0.0.252,0,0,21/01/2023 01:15:37 PM,111502522,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358736280422428,37167507.33333333,64094675.425309725,111177434.0,2907.0,325088.0,162544.0,225760.81045655377,322181.0,2907.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0269052210316821,0.0089684070105607,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,111177434.0,0.0,111177434.0,111177434.0,No Label,multimedia
192.168.100.15-239.255.102.18-0-0-0,192.168.100.15,0,239.255.102.18,0,0,21/01/2023 01:17:47 PM,119492271,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016737484217703,119492271.0,0.0,119492271.0,119492271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0083687421088515,0.0083687421088515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,119492271.0,0.0,119492271.0,119492271.0,No Label,multimedia
192.168.100.15-52.226.139.121-49824-443-6,192.168.100.15,49824,52.226.139.121,443,6,21/01/2023 01:20:00 PM,119837562,2,1,101.0,171.0,101.0,0.0,50.5,71.4177848998413,171.0,171.0,171.0,0.0,2.2697390989980253,0.0250338871213017,59918781.0,84677168.41793896,119794581.0,42981.0,119794581.0,119794581.0,0.0,119794581.0,119794581.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,40,20,0.0166892580808678,0.0083446290404339,0.0,171.0,110.75,80.87181214737308,6540.25,0,0,0,1,1,0,0,0,0.0,147.66666666666666,50.5,171.0,0,0,0,0,0,0,2,101,1,171,-1,8192,1,0,42981.0,0.0,42981.0,42981.0,119794581.0,0.0,119794581.0,119794581.0,No Label,multimedia
192.168.100.15-38.113.165.140-49839-443-6,192.168.100.15,49839,38.113.165.140,443,6,21/01/2023 01:21:31 PM,30425899,2,2,31.0,1.0,31.0,0.0,15.5,21.920310216782973,1.0,0.0,0.5,0.7071067811865476,1.0517355625219158,0.1314669453152394,10141966.333333332,17385062.622922484,30216144.0,256.0,256.0,256.0,0.0,256.0,256.0,209499.0,209499.0,0.0,209499.0,209499.0,0,0,0,0,40,40,0.0657334726576197,0.0657334726576197,0.0,31.0,6.6,13.64917579929279,186.3,0,0,0,0,1,0,0,0,1.0,8.25,15.5,0.5,0,0,0,0,0,0,2,31,2,1,-1,63980,1,0,209499.0,0.0,209499.0,209499.0,30216144.0,0.0,30216144.0,30216144.0,No Label,multimedia
192.168.100.15-38.113.165.140-49839-443-6,38.113.165.140,443,192.168.100.15,49839,6,21/01/2023 01:22:02 PM,2,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,15500000.0,1500000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,1000000.0,500000.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,15.5,0.0,0,0,0,0,0,0,2,31,1,0,-1,63980,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
189.1.174.47-192.168.100.15-443-49675-6,192.168.100.15,49675,189.1.174.47,443,6,21/01/2023 01:20:10 PM,111000293,15,17,11.0,1.0,1.0,0.0,0.7333333333333334,0.4577377082170634,1.0,0.0,0.0588235294117647,0.2425356250363329,0.1081078227424138,0.2882875273131036,3580654.6129032266,4846338.465943374,10013867.0,38.0,100895400.0,7206814.285714285,4709038.6130677285,10089641.0,2739.0,111000293.0,6937518.3125,4796739.500135784,10090469.0,20104.0,0,0,0,0,300,484,0.1351347784280173,0.1531527488850863,0.0,1.0,0.3939393939393939,0.4961976634488731,0.2462121212121212,0,0,0,0,1,0,0,0,1.0,0.40625,0.7333333333333333,0.0588235294117647,0,0,0,0,0,0,15,11,17,1,-1,501,11,0,75203.36363636363,1706.1428001622412,77889.0,72699.0,10009105.909090908,4054.895743531532,10013867.0,10001940.0,No Label,multimedia
192.168.100.15-66.110.49.114-49847-443-6,192.168.100.15,49847,66.110.49.114,443,6,21/01/2023 01:22:32 PM,214772,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.624401691095677,71590.66666666666,123761.3815426013,214498.0,126.0,126.0,126.0,0.0,126.0,126.0,214498.0,214498.0,0.0,214498.0,214498.0,0,0,0,0,40,56,9.312200845547835,9.312200845547835,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-82.202.184.216-49686-443-6,192.168.100.15,49686,82.202.184.216,443,6,21/01/2023 01:17:41 PM,322358,0,2,0.0,30.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0,21.213203435596427,93.06423293357076,6.204282195571384,322358.0,0.0,322358.0,322358.0,0.0,0.0,0.0,0.0,0.0,322358.0,322358.0,0.0,322358.0,322358.0,0,1,0,0,0,40,0.0,6.204282195571384,0.0,30.0,20.0,17.320508075688775,300.0,0,0,0,1,1,0,0,0,0.0,30.0,0.0,15.0,0,0,0,0,0,0,0,0,2,30,-1,1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
192.168.100.15-66.203.125.13-49701-443-6,66.203.125.13,443,192.168.100.15,49701,6,21/01/2023 01:20:51 PM,90077689,7,5,1152.0,1756.0,384.0,0.0,164.57142857142858,205.25663378874196,384.0,343.0,351.2,18.335757415498275,32.28324385631163,0.1332183377839544,8188880.818181818,13797994.672911922,30458100.0,787.0,89808124.0,14968020.666666668,16106901.693116758,30458100.0,269441.0,89809328.0,22452332.0,14978674.356197458,30727771.0,858.0,0,1,0,0,140,100,0.0777106970406401,0.0555076407433143,0.0,384.0,253.23076923076923,176.59754332292482,31186.692307692312,0,0,0,1,1,0,0,0,0.0,274.3333333333333,164.57142857142858,351.2,0,0,0,0,0,0,7,1152,5,1756,-1,63800,3,0,270165.6666666667,930.0759825591311,271237.0,269565.0,29665917.0,704439.1800780249,30458100.0,29109922.0,No Label,multimedia
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,21/01/2023 01:20:50 PM,110781135,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1985897689168828,5275292.142857143,10731495.24810462,31895830.0,294255.0,109969747.0,5498487.35,10960160.013707524,31895830.0,294255.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1895629612388427,0.0090268076780401,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,21,0,1,0,-1,-1,0,0,4415161.666666667,853582.3816277685,4969579.0,3432213.0,30911230.666666668,854630.0791127897,31895830.0,30361349.0,No Label,multimedia
192.168.100.10-224.0.0.251-0-0-0,192.168.100.10,0,224.0.0.251,0,0,21/01/2023 01:13:39 PM,4300998,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4650083538750774,4300998.0,0.0,4300998.0,4300998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.2325041769375387,0.2325041769375387,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Label,multimedia
