Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.15-192.168.100.120-55655-80-6,192.168.100.15,55655,192.168.100.120,80,6,19/01/2023 02:48:55 PM,344444,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1762.2603384004367,26.129065972988354,43055.49999999999,85467.58447337965,251078.0,256.0,332155.0,110718.33333333334,167736.23453605166,303842.0,1394.0,343804.0,85951.0,113730.46070717671,251078.0,9415.0,0,0,0,0,80,116,11.612918210217046,14.516147762771308,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55655-80-6,192.168.100.120,80,192.168.100.15,55655,6,19/01/2023 02:48:56 PM,9566,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.07380305247753,9566.0,0.0,9566.0,9566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,104.53690152623876,104.53690152623876,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55658-80-6,192.168.100.15,55658,192.168.100.120,80,6,19/01/2023 02:49:00 PM,300834,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,2017.7240604452954,29.916831209238318,37604.24999999999,79029.80210338376,230382.0,126.0,291025.0,97008.33333333334,159237.0936946958,280810.0,730.0,300033.0,75008.25,105292.4182372596,230382.0,9683.0,0,0,0,0,80,116,13.296369426328141,16.620461782910176,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55658-80-6,192.168.100.120,80,192.168.100.15,55658,6,19/01/2023 02:49:00 PM,12335,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.14025131738953,12335.0,0.0,12335.0,12335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,81.07012565869476,81.07012565869476,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55659-80-6,192.168.100.15,55659,192.168.100.120,80,6,19/01/2023 02:49:04 PM,334751,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1813.2880857712148,26.88565530797518,41843.875,82295.18798367165,240752.0,132.0,321032.0,107010.66666666666,170840.6163836145,304080.0,777.0,333907.0,83476.75,108355.69049931497,240752.0,9912.0,0,0,0,0,80,116,11.949180136877859,14.936475171097323,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55659-80-6,192.168.100.120,80,192.168.100.15,55659,6,19/01/2023 02:49:04 PM,10498,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.51247856734616,10498.0,0.0,10498.0,10498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.25623928367308,95.25623928367308,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55660-80-6,192.168.100.15,55660,192.168.100.120,80,6,19/01/2023 02:49:08 PM,317619,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1911.0947392945636,28.335836332209347,39702.37499999999,82426.05788209298,240361.0,132.0,311022.0,103674.0,165673.7235562719,294791.0,801.0,316767.0,79191.75,110184.84148428343,240361.0,6465.0,0,0,0,0,80,116,12.593705036537488,15.742131295671859,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55660-80-6,192.168.100.120,80,192.168.100.15,55660,6,19/01/2023 02:49:09 PM,10016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.6805111821086,10016.0,0.0,10016.0,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,99.8402555910543,99.8402555910543,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55661-80-6,192.168.100.15,55661,192.168.100.120,80,6,19/01/2023 02:49:13 PM,328034,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1850.4179444813649,27.436180395934567,41004.25,81369.98502387544,237784.0,137.0,320101.0,106700.33333333334,168765.04585468324,301319.0,770.0,327175.0,81793.75,107806.66745112135,237784.0,7796.0,0,0,0,0,80,116,12.193857953748697,15.242322442185872,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55661-80-6,192.168.100.120,80,192.168.100.15,55661,6,19/01/2023 02:49:13 PM,9740,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.3388090349076,9740.0,0.0,9740.0,9740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,102.6694045174538,102.6694045174538,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55663-80-6,192.168.100.15,55663,192.168.100.120,80,6,19/01/2023 02:49:17 PM,306069,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1983.2129356452303,29.40513413642022,38258.625,79400.97573876443,230363.0,133.0,300793.0,100264.33333333334,164402.97273569397,290026.0,777.0,305217.0,76304.25,105667.40623098181,230363.0,5143.0,0,0,0,0,80,116,13.068948505075653,16.336185631344566,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55663-80-6,192.168.100.120,80,192.168.100.15,55663,6,19/01/2023 02:49:17 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55664-80-6,192.168.100.15,55664,192.168.100.120,80,6,19/01/2023 02:49:21 PM,309699,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1959.967581425836,29.060474848159018,38712.375,79439.2820765601,230480.0,133.0,301089.0,100363.0,166662.25134984826,292768.0,763.0,308835.0,77208.75,104957.30483510903,230480.0,8477.0,0,0,0,0,80,116,12.915766599181786,16.14470824897723,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55664-80-6,192.168.100.120,80,192.168.100.15,55664,6,19/01/2023 02:49:22 PM,10030,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.40179461615153,10030.0,0.0,10030.0,10030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,99.70089730807577,99.70089730807577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55665-80-6,192.168.100.15,55665,192.168.100.120,80,6,19/01/2023 02:49:26 PM,323875,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1874.1798533384792,27.7884986491702,40484.375,82235.45142531292,240358.0,137.0,310637.0,103545.66666666666,167746.5022298031,297123.0,862.0,323027.0,80756.75,108796.60448554144,240358.0,9952.0,0,0,0,0,80,116,12.350443844075645,15.438054805094557,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55665-80-6,192.168.100.120,80,192.168.100.15,55665,6,19/01/2023 02:49:26 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55666-80-6,192.168.100.15,55666,192.168.100.120,80,6,19/01/2023 02:49:30 PM,328732,4,5,333.0,274.0,333.0,0.0,83.25,166.5,257.0,0.0,54.8,113.27267984823172,1846.488933234367,27.37792487497414,41091.5,83434.89560986201,242546.0,136.0,320856.0,106952.0,174030.86852337432,307795.0,759.0,328129.0,82032.25,110521.42528449706,242546.0,7740.0,0,0,0,0,80,116,12.167966611099619,15.209958263874523,0.0,333.0,60.69999999999999,124.89199778653199,15598.011111111111,0,1,0,0,0,0,0,0,1.0,67.44444444444444,83.25,54.8,0,0,0,0,0,0,4,333,5,274,-1,11520,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.15-192.168.100.120-55666-80-6,192.168.100.120,80,192.168.100.15,55666,6,19/01/2023 02:49:30 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,11520,0,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-443-57242-6,192.168.100.15,57242,149.154.175.53,443,6,19/01/2023 03:47:12 PM,341153,3,2,305.0,0.0,305.0,0.0,101.66666666666666,176.09183210283587,0.0,0.0,0.0,0.0,894.027020134661,14.656180657945264,85288.25,97001.8141561452,183481.0,1608.0,156064.0,78032.0,107137.99105826093,153790.0,2274.0,183481.0,183481.0,0.0,183481.0,183481.0,0,0,0,0,60,64,8.793708394767158,5.862472263178105,0.0,305.0,50.833333333333336,124.51572859147822,15504.166666666666,0,1,0,0,0,0,0,0,0.0,61.0,101.66666666666667,0.0,0,0,0,0,0,0,3,305,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57249-6,192.168.100.15,57249,149.154.175.53,80,6,19/01/2023 03:47:12 PM,331962,3,2,226.0,0.0,226.0,0.0,75.33333333333334,130.48116083685542,0.0,0.0,0.0,0.0,680.8008145510631,15.061964923696086,82990.5,95380.40917819549,173292.0,71.0,157585.0,78792.5,111329.0129503536,157514.0,71.0,173292.0,173292.0,0.0,173292.0,173292.0,0,0,0,0,60,64,9.037178954217651,6.024785969478435,0.0,226.0,37.66666666666667,92.26411364483305,8512.666666666668,0,1,0,0,0,0,0,0,0.0,45.2,75.33333333333333,0.0,0,0,0,0,0,0,3,226,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57257-6,192.168.100.15,57257,149.154.175.52,80,6,19/01/2023 03:47:12 PM,335189,3,2,227.0,0.0,227.0,0.0,75.66666666666666,131.05851110604505,0.0,0.0,0.0,0.0,677.2298613617988,14.916957298718035,83797.25,102268.5024249891,210527.0,316.0,123365.0,61682.5,86785.33657536854,123049.0,316.0,210527.0,210527.0,0.0,210527.0,210527.0,0,0,0,0,60,64,8.950174379230821,5.966782919487215,0.0,227.0,37.83333333333333,92.6723619352969,8588.166666666666,0,1,0,0,0,0,0,0,0.0,45.4,75.66666666666667,0.0,0,0,0,0,0,0,3,227,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-443-57234-6,192.168.100.15,57234,149.154.175.53,443,6,19/01/2023 03:47:12 PM,357902,3,2,277.0,0.0,277.0,0.0,92.33333333333334,159.92602456552632,0.0,0.0,0.0,0.0,773.9548815038754,13.97030472028656,89475.5,101370.81180333254,187495.0,959.0,169448.0,84724.0,115498.82163901067,166394.0,3054.0,187495.0,187495.0,0.0,187495.0,187495.0,0,0,0,0,60,64,8.382182832171935,5.588121888114624,0.0,277.0,46.166666666666664,113.08477645849005,12788.166666666666,0,1,0,0,0,0,0,0,0.0,55.4,92.33333333333333,0.0,0,0,0,0,0,0,3,277,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57250-6,192.168.100.15,57250,149.154.175.53,80,6,19/01/2023 03:47:12 PM,349101,3,2,227.0,0.0,227.0,0.0,75.66666666666666,131.05851110604505,0.0,0.0,0.0,0.0,650.2416206198207,14.322502656824243,87275.25,104688.13276385884,211643.0,109.0,136317.0,68158.5,96236.52581270793,136208.0,109.0,211643.0,211643.0,0.0,211643.0,211643.0,0,0,0,0,60,64,8.593501594094546,5.729001062729697,0.0,227.0,37.83333333333333,92.6723619352969,8588.166666666666,0,1,0,0,0,0,0,0,0.0,45.4,75.66666666666667,0.0,0,0,0,0,0,0,3,227,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-443-57240-6,192.168.100.15,57240,149.154.175.52,443,6,19/01/2023 03:47:12 PM,379243,3,2,337.0,0.0,337.0,0.0,112.33333333333334,194.56704071690388,0.0,0.0,0.0,0.0,888.6123145318437,13.184158969315188,94810.75,108842.50367503497,192118.0,391.0,186365.0,93182.5,131226.99777294305,185974.0,391.0,192118.0,192118.0,0.0,192118.0,192118.0,0,0,0,0,60,64,7.910495381589113,5.273663587726076,0.0,337.0,56.16666666666667,137.57967388632184,18928.166666666668,0,1,0,0,0,0,0,0,0.0,67.4,112.33333333333333,0.0,0,0,0,0,0,0,3,337,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57248-6,192.168.100.15,57248,149.154.175.52,80,6,19/01/2023 03:47:12 PM,367111,3,2,306.0,0.0,226.0,0.0,102.0,114.5949388062143,0.0,0.0,0.0,0.0,833.5353612395161,13.619858843782943,91777.75,92744.73547817508,196172.0,2659.0,168280.0,84140.0,82751.29238869928,142654.0,25626.0,196172.0,196172.0,0.0,196172.0,196172.0,0,0,0,0,60,64,8.171915306269765,5.447943537513177,0.0,226.0,51.0,91.50956234186677,8374.0,0,1,0,0,0,0,0,0,0.0,61.2,102.0,0.0,0,0,0,0,0,0,3,306,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57259-6,192.168.100.15,57259,149.154.175.53,80,6,19/01/2023 03:47:12 PM,365457,3,2,395.0,0.0,227.0,0.0,131.66666666666666,117.78086998037217,0.0,0.0,0.0,0.0,1080.83851178114,13.681500149128352,91364.25,96332.86282252456,194429.0,3052.0,167976.0,83988.0,96487.54872002915,152215.0,15761.0,194429.0,194429.0,0.0,194429.0,194429.0,0,0,0,0,60,64,8.208900089477012,5.472600059651341,0.0,227.0,65.83333333333333,103.6810815272809,10749.766666666666,0,1,0,0,0,0,0,0,0.0,79.0,131.66666666666666,0.0,0,0,0,0,0,0,3,395,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-443-57233-6,192.168.100.15,57233,149.154.175.52,443,6,19/01/2023 03:47:12 PM,381424,3,3,145.0,129.0,145.0,0.0,48.33333333333333,83.71578903249574,129.0,0.0,43.0,74.47818472546173,718.3606694911699,15.730525609295693,76284.8,102050.60211826288,192896.0,1077.0,197222.0,98611.0,136323.1163449545,195006.0,2216.0,379314.0,189657.0,9237.642989421056,196189.0,183125.0,0,0,0,0,60,84,7.8652628046478466,7.8652628046478466,0.0,145.0,39.142857142857146,67.00852824188021,4490.142857142858,0,1,0,0,0,0,0,0,1.0,45.666666666666664,48.333333333333336,43.0,0,0,0,0,0,0,3,145,3,129,-1,341,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57245-6,192.168.100.15,57245,149.154.175.52,80,6,19/01/2023 03:47:12 PM,369530,3,2,487.0,0.0,260.0,0.0,162.33333333333334,141.54975568093835,0.0,0.0,0.0,0.0,1317.890293074987,13.530701160934159,92382.5,88095.31864028492,175617.0,1405.0,192508.0,96254.0,89707.80890201253,159687.0,32821.0,175617.0,175617.0,0.0,175617.0,175617.0,0,0,0,0,60,64,8.118420696560495,5.412280464373663,0.0,260.0,81.16666666666666,126.1751428240391,15920.166666666666,0,1,0,0,0,0,0,0,0.0,97.4,162.33333333333334,0.0,0,0,0,0,0,0,3,487,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57258-6,192.168.100.15,57258,149.154.175.53,80,6,19/01/2023 03:47:12 PM,365716,3,2,270.0,0.0,226.0,0.0,90.0,119.81652640600127,0.0,0.0,0.0,0.0,738.2777893228625,13.671810913386343,91429.0,93020.01434458428,171780.0,1300.0,192636.0,96318.0,106446.44062626049,171587.0,21049.0,171780.0,171780.0,0.0,171780.0,171780.0,0,0,0,0,60,64,8.203086548031806,5.468724365354538,0.0,226.0,45.0,90.40132742388244,8172.4,0,1,0,0,0,0,0,0,0.0,54.0,90.0,0.0,0,0,0,0,0,0,3,270,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-443-57229-6,192.168.100.15,57229,149.154.175.53,443,6,19/01/2023 03:47:12 PM,413114,3,2,233.0,0.0,233.0,0.0,77.66666666666666,134.5226127211828,0.0,0.0,0.0,0.0,564.0089660481126,12.10319669631143,103278.5,102123.16508184289,211524.0,2164.0,199426.0,99713.0,96544.11726252407,167980.0,31446.0,211524.0,211524.0,0.0,211524.0,211524.0,0,0,0,0,60,64,7.261918017786858,4.8412786785245725,0.0,233.0,38.833333333333336,95.12185167808009,9048.166666666668,0,1,0,0,0,0,0,0,0.0,46.6,77.66666666666667,0.0,0,0,0,0,0,0,3,233,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57247-6,192.168.100.15,57247,149.154.175.52,80,6,19/01/2023 03:47:12 PM,399760,3,2,375.0,0.0,227.0,0.0,125.0,115.2345434320803,0.0,0.0,0.0,0.0,938.0628377026216,12.507504502701622,99940.0,80521.68249194333,170556.0,867.0,228337.0,114168.5,65147.86907106018,160235.0,68102.0,170556.0,170556.0,0.0,170556.0,170556.0,0,0,0,0,60,64,7.504502701620972,5.003001801080648,0.0,227.0,62.5,99.99549989874545,9999.1,0,1,0,0,0,0,0,0,0.0,75.0,125.0,0.0,0,0,0,0,0,0,3,375,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57244-6,192.168.100.15,57244,149.154.175.53,80,6,19/01/2023 03:47:12 PM,400518,3,2,395.0,0.0,227.0,0.0,131.66666666666666,117.78086998037217,0.0,0.0,0.0,0.0,986.2228414203606,12.483833435700769,100129.5,88187.58962386186,198523.0,2997.0,198998.0,99499.0,64918.05936717455,145403.0,53595.0,198523.0,198523.0,0.0,198523.0,198523.0,0,0,0,0,60,64,7.490300061420461,4.993533374280307,0.0,227.0,65.83333333333333,103.6810815272809,10749.766666666666,0,1,0,0,0,0,0,0,0.0,79.0,131.66666666666666,0.0,0,0,0,0,0,0,3,395,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-443-57236-6,192.168.100.15,57236,149.154.175.53,443,6,19/01/2023 03:47:12 PM,412585,3,3,125.0,97.0,125.0,0.0,41.66666666666667,72.16878364870321,97.0,0.0,32.333333333333336,56.0029761113937,538.0709429572089,14.542457917762402,82517.0,105373.23841232173,201697.0,466.0,218316.0,109158.0,153713.70052145646,217850.0,466.0,396432.0,198216.0,6399.316369738255,202741.0,193691.0,0,0,0,0,60,84,7.271228958881201,7.271228958881201,0.0,125.0,31.714285714285715,54.76225672764739,2998.904761904762,0,1,0,0,0,0,0,0,1.0,37.0,41.666666666666664,32.333333333333336,0,0,0,0,0,0,3,125,3,97,-1,339,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57254-6,192.168.100.15,57254,149.154.175.52,80,6,19/01/2023 03:47:12 PM,398208,3,2,355.0,0.0,227.0,0.0,118.33333333333333,113.80831838373386,0.0,0.0,0.0,0.0,891.4938926390228,12.556252009000321,99552.0,89177.48021034608,195201.0,1808.0,201199.0,100599.5,71784.77331927711,151359.0,49840.0,195201.0,195201.0,0.0,195201.0,195201.0,0,0,0,0,60,64,7.5337512054001925,5.022500803600129,0.0,227.0,59.166666666666664,96.8595202686172,9381.766666666666,0,1,0,0,0,0,0,0,0.0,71.0,118.33333333333333,0.0,0,0,0,0,0,0,3,355,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57255-6,192.168.100.15,57255,149.154.175.53,80,6,19/01/2023 03:47:12 PM,398167,3,2,463.0,0.0,236.0,0.0,154.33333333333334,133.73231970370264,0.0,0.0,0.0,0.0,1162.8286623451968,12.557544949732147,99541.75,90654.51562341872,195042.0,2326.0,200799.0,100399.5,77987.51400384551,155545.0,45254.0,195042.0,195042.0,0.0,195042.0,195042.0,0,0,0,0,60,64,7.5345269698392885,5.023017979892859,0.0,236.0,77.16666666666666,119.57995930199452,14299.366666666665,0,1,0,0,0,0,0,0,0.0,92.6,154.33333333333334,0.0,0,0,0,0,0,0,3,463,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-443-57231-6,192.168.100.15,57231,149.154.175.52,443,6,19/01/2023 03:47:12 PM,421105,4,3,301.0,189.0,301.0,0.0,75.25,150.5,189.0,0.0,63.0,109.11920087683927,1163.6052765937236,16.62293252276748,70184.16666666667,88327.08854573815,183586.0,771.0,236748.0,78916.0,127336.53276259724,225900.0,2052.0,367410.0,183705.0,168.2914139223983,183824.0,183586.0,0,0,0,0,80,84,9.49881858443856,7.12411393832892,0.0,301.0,61.25,117.29663251773259,13758.500000000002,0,1,0,0,0,0,0,0,0.0,70.0,75.25,63.0,0,0,0,0,0,0,4,301,3,189,-1,341,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.52-192.168.100.15-80-57246-6,192.168.100.15,57246,149.154.175.52,80,6,19/01/2023 03:47:12 PM,408560,3,2,227.0,0.0,227.0,0.0,75.66666666666666,131.05851110604505,0.0,0.0,0.0,0.0,555.6099471313884,12.23810456236538,102140.0,80696.64652677128,175280.0,1191.0,232089.0,116044.5,60075.085022827894,158524.0,73565.0,175280.0,175280.0,0.0,175280.0,175280.0,0,0,0,0,60,64,7.342862737419229,4.895241824946153,0.0,227.0,37.83333333333333,92.6723619352969,8588.166666666666,0,1,0,0,0,0,0,0,0.0,45.4,75.66666666666667,0.0,0,0,0,0,0,0,3,227,2,0,-1,43400,1,0,0,0,0,0,0,0,0,0,No Label
149.154.175.53-192.168.100.15-80-57252-6,192.168.100.15,57252,149.154.175.53,80,6,19/01/2023 03:47:12 PM,406430,3,2,383.0,0.0,227.0,0.0,127.66666666666667,116.12206221615828,0.0,0.0,0.0,0.0,942.3516964790985,12.302241468395541,101607.5,113924.91739299177,211331.0,1454.0,193645.0,96822.5,129695.40448489299,188531.0,5114.0,211331.0,211331.0,0.0,211331.0,211331.0,0,0,0,0,60,64,7.381344881037324,4.920896587358216,0.0,227.0,63.83333333333333,101.40693598894833,10283.366666666665,0,1,0,0,0,0,0,0,0.0,76.6,127.66666666666667,0.0,0,0,0,0,0,0,3,383,2,0,-1,43400,2,0,0,0,0,0,0,0,0,0,No Label
